E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
3.6818208E+00,6.25888E+01,1.1546E+01,8.1206E+02,7.8912E+00,8.1995E+02,0.000E-01,3.367E-01
3.7002299E+00,6.26415E+01,1.1455E+01,8.0164E+02,7.8731E+00,8.0952E+02,0.000E-01,3.351E-01
3.7187311E+00,6.26452E+01,1.1364E+01,7.9135E+02,7.8550E+00,7.9921E+02,0.000E-01,3.334E-01
3.7373247E+00,6.26482E+01,1.1274E+01,7.8120E+02,7.8367E+00,7.8904E+02,0.000E-01,3.317E-01
3.7560114E+00,6.26506E+01,1.1186E+01,7.7118E+02,7.8184E+00,7.7900E+02,0.000E-01,3.301E-01
3.7747914E+00,6.26523E+01,1.1097E+01,7.6130E+02,7.8000E+00,7.6910E+02,0.000E-01,3.285E-01
3.7936654E+00,6.26534E+01,1.1010E+01,7.5155E+02,7.7816E+00,7.5933E+02,0.000E-01,3.268E-01
3.8126337E+00,6.26538E+01,1.0924E+01,7.4194E+02,7.7631E+00,7.4970E+02,0.000E-01,3.252E-01
3.8316969E+00,6.26537E+01,1.0838E+01,7.3245E+02,7.7445E+00,7.4019E+02,0.000E-01,3.236E-01
3.8508554E+00,6.26531E+01,1.0753E+01,7.2309E+02,7.7259E+00,7.3081E+02,0.000E-01,3.220E-01
3.8701096E+00,6.26519E+01,1.0669E+01,7.1385E+02,7.7072E+00,7.2156E+02,0.000E-01,3.204E-01
3.8894602E+00,6.26502E+01,1.0585E+01,7.0474E+02,7.6884E+00,7.1243E+02,0.000E-01,3.188E-01
3.9089075E+00,6.26480E+01,1.0502E+01,6.9575E+02,7.6696E+00,7.0342E+02,0.000E-01,3.172E-01
3.9284520E+00,6.26452E+01,1.0420E+01,6.8688E+02,7.6507E+00,6.9453E+02,0.000E-01,3.156E-01
3.9480943E+00,6.26421E+01,1.0339E+01,6.7813E+02,7.6318E+00,6.8576E+02,0.000E-01,3.140E-01
3.9678347E+00,6.26384E+01,1.0258E+01,6.6950E+02,7.6128E+00,6.7711E+02,0.000E-01,3.125E-01
3.9876739E+00,6.26343E+01,1.0178E+01,6.6098E+02,7.5937E+00,6.6858E+02,0.000E-01,3.109E-01
4.055024E+00,6.30127E+01,9.9154E+00,6.3320E+02,7.5548E+00,6.4075E+02,0.000E+00,3.058E-01
4.334821E+00,6.28643E+01,8.9317E+00,5.3356E+02,7.2938E+00,5.4085E+02,0.000E+00,2.860E-01
4.633924E+00,6.26369E+01,8.0550E+00,4.5014E+02,7.0249E+00,4.5716E+02,0.000E+00,2.676E-01
4.953664E+00,6.23597E+01,7.2743E+00,3.8027E+02,6.7497E+00,3.8702E+02,0.000E+00,2.503E-01
5.295467E+00,6.20314E+01,6.5780E+00,3.2167E+02,6.4701E+00,3.2814E+02,0.000E+00,2.341E-01
5.660855E+00,6.16424E+01,5.9509E+00,2.7222E+02,6.1877E+00,2.7841E+02,0.000E+00,2.190E-01
6.051453E+00,6.11523E+01,5.3613E+00,2.2942E+02,5.9042E+00,2.3532E+02,0.000E+00,2.049E-01
6.469004E+00,6.04954E+01,4.8341E+00,1.9351E+02,5.6211E+00,1.9913E+02,0.000E+00,1.917E-01
6.915365E+00,5.95372E+01,4.3657E+00,1.6348E+02,5.3397E+00,1.6882E+02,0.000E+00,1.793E-01
7.392525E+00,5.77675E+01,3.9446E+00,1.3818E+02,5.0615E+00,1.4324E+02,0.000E+00,1.677E-01
7.634298E+00,5.57189E+01,3.7521E+00,1.2727E+02,4.9288E+00,1.3220E+02,0.000E+00,1.624E-01
7.751150E+00,5.27186E+01,3.6650E+00,1.2244E+02,4.8665E+00,1.2731E+02,0.000E+00,1.600E-01
7.782310E+00,4.92132E+01,3.6423E+00,1.2120E+02,4.8501E+00,1.2605E+02,0.000E+00,1.593E-01
7.829051E+00,5.27159E+01,1.0445E+01,3.4549E+02,4.8257E+00,3.5032E+02,0.000E+00,1.584E-01
7.902609E+00,5.50591E+01,1.0238E+01,3.3549E+02,4.7876E+00,3.4028E+02,0.000E+00,1.569E-01
7.945902E+00,5.57528E+01,1.0119E+01,3.2978E+02,4.7654E+00,3.3455E+02,0.000E+00,1.560E-01
8.408988E+00,5.74449E+01,9.0602E+00,2.7901E+02,4.5375E+00,2.8355E+02,0.000E+00,1.474E-01
8.447890E+00,5.72929E+01,8.9898E+00,2.7557E+02,4.5191E+00,2.8009E+02,0.000E+00,1.468E-01
8.537697E+00,5.63280E+01,8.8326E+00,2.6790E+02,4.4771E+00,2.7238E+02,0.000E+00,1.452E-01
8.572019E+00,5.46603E+01,8.7742E+00,2.6506E+02,4.4612E+00,2.6952E+02,0.000E+00,1.446E-01
8.623503E+00,5.65372E+01,1.2108E+01,3.6360E+02,4.4376E+00,3.6804E+02,0.000E+00,1.438E-01
8.752212E+00,5.82818E+01,1.1765E+01,3.4811E+02,4.3792E+00,3.5249E+02,0.000E+00,1.417E-01
8.864884E+00,5.88592E+01,1.1478E+01,3.3530E+02,4.3292E+00,3.3963E+02,0.000E+00,1.399E-01
9.000571E+00,5.87877E+01,1.1188E+01,3.2190E+02,4.2700E+00,3.2617E+02,0.000E+00,1.378E-01
9.030794E+00,5.83174E+01,1.1127E+01,3.1906E+02,4.2570E+00,3.2332E+02,0.000E+00,1.373E-01
9.036754E+00,5.80648E+01,1.1115E+01,3.1850E+02,4.2544E+00,3.2275E+02,0.000E+00,1.372E-01
9.091029E+00,5.91577E+01,1.2735E+01,3.6274E+02,4.2313E+00,3.6697E+02,0.000E+00,1.364E-01
9.226716E+00,6.04204E+01,1.2459E+01,3.4969E+02,4.1742E+00,3.5386E+02,0.000E+00,1.344E-01
9.653919E+00,6.22520E+01,1.1649E+01,3.1248E+02,4.0021E+00,3.1648E+02,0.000E+00,1.284E-01
2.011215E+01,6.63840E+01,3.4190E+00,4.4022E+01,1.8064E+00,4.5828E+01,0.000E+00,6.165E-02
2.149988E+01,6.63205E+01,3.0534E+00,3.6777E+01,1.6655E+00,3.8442E+01,0.000E+00,5.767E-02
2.298338E+01,6.62462E+01,2.7293E+00,3.0751E+01,1.5338E+00,3.2285E+01,0.000E+00,5.395E-02
2.456923E+01,6.61656E+01,2.4418E+00,2.5736E+01,1.4111E+00,2.7147E+01,0.000E+00,5.046E-02
2.626450E+01,6.60849E+01,2.1865E+00,2.1558E+01,1.2971E+00,2.2855E+01,0.000E+00,4.721E-02
2.807676E+01,6.60029E+01,1.9442E+00,1.7931E+01,1.1912E+00,1.9122E+01,0.000E+00,4.416E-02
3.001405E+01,6.59027E+01,1.7255E+00,1.4887E+01,1.0933E+00,1.5980E+01,0.000E+00,4.131E-02
3.208502E+01,6.57934E+01,1.5327E+00,1.2370E+01,1.0028E+00,1.3373E+01,0.000E+00,3.864E-02
3.429889E+01,6.56765E+01,1.3618E+00,1.0282E+01,9.1942E-01,1.1201E+01,0.000E+00,3.615E-02
3.666551E+01,6.55487E+01,1.2085E+00,8.5352E+00,8.4274E-01,9.3779E+00,0.000E+00,3.381E-02
3.919543E+01,6.54053E+01,1.0720E+00,7.0825E+00,7.7236E-01,7.8549E+00,0.000E+00,3.163E-02
4.189992E+01,6.52349E+01,9.4701E-01,5.8529E+00,7.0789E-01,6.5608E+00,0.000E+00,2.959E-02
4.479101E+01,6.50163E+01,8.3701E-01,4.8391E+00,6.4892E-01,5.4880E+00,0.000E+00,2.768E-02
4.788159E+01,6.46984E+01,7.4000E-01,4.0021E+00,5.9510E-01,4.5972E+00,0.000E+00,2.589E-02
5.118542E+01,6.40762E+01,6.5474E-01,3.3124E+00,5.4604E-01,3.8584E+00,0.000E+00,2.422E-02
5.271273E+01,6.33752E+01,6.2051E-01,3.0483E+00,5.2584E-01,3.5741E+00,0.000E+00,2.352E-02
5.351956E+01,6.22214E+01,6.0356E-01,2.9204E+00,5.1574E-01,3.4361E+00,0.000E+00,2.317E-02
5.373471E+01,6.08393E+01,5.9917E-01,2.8875E+00,5.1310E-01,3.4006E+00,0.000E+00,2.307E-02
5.405744E+01,6.22361E+01,3.3135E+00,1.5873E+01,5.0920E-01,1.6382E+01,1.303E+01,2.294E-02
5.471721E+01,6.33622E+01,3.2518E+00,1.5390E+01,5.0140E-01,1.5891E+01,1.265E+01,2.266E-02
5.486427E+01,6.34983E+01,3.2383E+00,1.5285E+01,4.9969E-01,1.5785E+01,1.256E+01,2.260E-02
5.849270E+01,6.48889E+01,2.9264E+00,1.2956E+01,4.6083E-01,1.3417E+01,1.068E+01,2.120E-02
6.252870E+01,6.54469E+01,2.6252E+00,1.0872E+01,4.2402E-01,1.1296E+01,8.985E+00,1.983E-02
6.684318E+01,6.57676E+01,2.3528E+00,9.1150E+00,3.9065E-01,9.5056E+00,7.549E+00,1.855E-02
7.145536E+01,6.59746E+01,2.1076E+00,7.6382E+00,3.6044E-01,7.9986E+00,6.337E+00,1.735E-02
7.638578E+01,6.61132E+01,1.8865E+00,6.3955E+00,3.3311E-01,6.7286E+00,5.314E+00,1.623E-02
8.165640E+01,6.62115E+01,1.6863E+00,5.3477E+00,3.0841E-01,5.6561E+00,4.450E+00,1.518E-02
8.729069E+01,6.62745E+01,1.5027E+00,4.4580E+00,2.8609E-01,4.7441E+00,3.718E+00,1.420E-02
9.331374E+01,6.63134E+01,1.3393E+00,3.7168E+00,2.6593E-01,3.9827E+00,3.106E+00,1.329E-02
9.975239E+01,6.63358E+01,1.1938E+00,3.0992E+00,2.4772E-01,3.3469E+00,2.595E+00,1.243E-02
2.078156E+02,6.62317E+01,3.2528E-01,4.0533E-01,1.3160E-01,5.3693E-01,3.414E-01,5.966E-03
2.221548E+02,6.62136E+01,2.8903E-01,3.3691E-01,1.2572E-01,4.6263E-01,2.838E-01,5.581E-03
2.374835E+02,6.61961E+01,2.5720E-01,2.8046E-01,1.2027E-01,4.0073E-01,2.363E-01,5.221E-03
2.538699E+02,6.61800E+01,2.2971E-01,2.3431E-01,1.1521E-01,3.4952E-01,1.975E-01,4.884E-03
2.713869E+02,6.61651E+01,2.0517E-01,1.9577E-01,1.1048E-01,3.0625E-01,1.652E-01,4.569E-03
2.901126E+02,6.61513E+01,1.8327E-01,1.6358E-01,1.0605E-01,2.6963E-01,1.381E-01,4.274E-03
3.101304E+02,6.61386E+01,1.6371E-01,1.3670E-01,1.0188E-01,2.3858E-01,1.155E-01,3.998E-03
3.315294E+02,6.61268E+01,1.4625E-01,1.1424E-01,9.7943E-02,2.1218E-01,9.653E-02,3.740E-03
3.544049E+02,6.61159E+01,1.3066E-01,9.5471E-02,9.4207E-02,1.8968E-01,8.071E-02,3.498E-03
3.788588E+02,6.61058E+01,1.1674E-01,7.9794E-02,9.0651E-02,1.7044E-01,6.748E-02,3.273E-03
4.050001E+02,6.60966E+01,1.0431E-01,6.6695E-02,8.7255E-02,1.5395E-01,5.642E-02,3.061E-03
4.329451E+02,6.60880E+01,9.3206E-02,5.5749E-02,8.4000E-02,1.3975E-01,4.717E-02,2.864E-03
